date,market_price_usd,tx_volume_usd,tx_count,hash_rate,avg_tx_value_usd
2024-02-19,52128.57,4823413490.972352,366108.0,552511789.8013868,92579.36385569004
2024-02-20,51782.08,8084102403.71277,397096.0,572824723.2499672,155974.16975119
2024-02-21,52269.58,8039334308.491749,369949.0,560636963.180819,156717.58651566
2024-02-22,51862.86,8872259885.789461,365090.0,548449203.1116709,172024.47139167003
2024-02-23,51303.43,7894519042.487277,409204.0,645951283.6648567,154642.81657571995
2024-02-24,50727.66,3416208944.371803,340419.0,556574376.491103,66746.01973465
2024-02-25,51559.99,2336779584.3757186,418801.0,666264217.113437,45243.21474472999
2024-02-26,51727.76,7973852984.805449,356184.0,540324029.7322387,150876.54419182
2024-02-27,54529.54,12309674248.943565,387598.0,524073682.9733743,217891.28305998002
2024-02-28,57075.01,17690707393.755234,413800.0,605325416.7676959,293796.70800273
2024-02-29,62498.79,15960554472.385185,407090.0,540324029.7322387,257066.23534256002
2024-03-01,61172.49,15155004614.209974,419284.0,608054004.3789,244958.43239796988
2024-03-02,62437.0,3495344246.4389367,339311.0,500960510.12181586,56427.36408145998
2024-03-03,62033.66,3175882955.33311,385447.0,611408496.6053661,51087.47155285001
2024-03-04,63168.4,14721280340.494514,361258.0,508849652.01349825,222866.0078484802
2024-03-05,68377.67,19156443673.329258,424347.0,658743347.9554589,292116.82077567995
2024-03-06,63797.73,19598765884.1782,381934.0,552239932.41775,297300.96451121
2024-03-07,66102.23,15234928433.510197,436344.0,710022770.2513928,227722.10244712004
2024-03-08,66937.0,15049636665.76224,426928.0,607463925.659525,221418.52248269992
2024-03-09,68306.9,4704779112.537283,359029.0,642965064.1720946,69037.53327066
2024-03-10,68499.42,5757164174.643835,368196.0,564073645.2552733,83170.59843322003
2024-03-11,69026.97,18287980135.98232,394098.0,670577060.7929822,255720.48297887994
2024-03-12,72121.18,16249318406.90542,341867.0,556184503.3635911,227491.09622354998
2024-03-13,71489.22,19749038369.964565,390118.0,631131351.3345715,271429.6116228299
2024-03-14,73094.37,16402381871.931147,329706.0,579720256.0482558,228371.35267339996
2024-03-15,71394.36,14316113749.467398,307904.0,529980321.6844611,208531.83605353
2024-03-16,69495.88,4543880223.851563,355760.0,600922569.4689952,66585.70707163995
2024-03-17,65303.67,6585683552.700839,366109.0,609268716.2671757,97980.96351848997
2024-03-18,68358.87,11933590441.311108,416270.0,600922569.4689952,176248.88823467004
2024-03-19,67601.19,13678549274.503231,463952.0,655172523.6571684,212804.20952647008
2024-03-20,61919.44,10724289256.435526,361515.0,621787936.4644464,167309.70994751994
2024-03-21,67857.18,11202686425.692236,327642.0,500768807.8908293,168301.24650388004
2024-03-22,65493.16,12407695913.88318,339533.0,563364908.877183,192869.54399520002
2024-03-23,63795.46,5780151499.661647,326610.0,650999450.2580782,90044.87961919006
2024-03-24,64083.37,3446270505.158186,331527.0,709422477.8453414,52794.90862333999
2024-03-25,67226.33,10813846448.792442,317064.0,550845688.6799122,156565.62454545003
2024-03-26,69962.76,15441122467.654274,317742.0,559191835.4780927,219534.65223003007
2024-03-27,69991.48,12835468637.174114,355902.0,567537982.2762733,184471.11592127
2024-03-28,69446.79,13059294357.123844,428670.0,630675249.3060845,184553.004787
2024-03-29,70754.69,9052675458.634825,449421.0,595046224.9834774,129539.46755188
2024-03-30,69909.85,4899663871.94741,490072.0,640501144.9474928,69950.65430110997
2024-03-31,69650.74,4052049395.04271,319675.0,566120366.8245583,57491.13660003999
2024-04-01,71331.84,13085709742.52084,326410.0,619839817.691122,188439.82321630005
2024-04-02,69701.3,12446948304.835768,357709.0,611575286.7885739,189440.09856887005
2024-04-03,65446.52,11542956859.303852,372978.0,586781694.0809289,174538.23667225
2024-04-04,65983.59,10660992756.195915,320607.0,570252632.2758324,158305.69453306997
2024-04-05,68526.59,7927852982.371402,348637.0,611575286.7885739,117466.42494602996
2024-04-06,67857.42,5025793841.248038,433591.0,640501144.9474928,73898.52463006995
2024-04-07,68909.59,5011808062.969637,526130.0,702485126.7166051,72211.39735044
2024-04-08,69373.69,11418584778.487938,455617.0,652897941.3013152,159660.84023662994
2024-04-09,71645.91,10939569437.810043,453811.0,603310755.8860255,156080.23738275003
2024-04-10,69141.75,8679207271.980724,531054.0,626404079.729565,125497.14840218003
2024-04-11,70561.73,8561053017.120058,476241.0,566860609.5352726,121485.19103152999
2024-04-12,70035.8,9357183105.151403,448489.0,584038203.763614,135668.12457386008
2024-04-13,67198.84,6210051369.613112,507173.0,704281363.3620051,93486.00009197003
2024-04-14,64019.74,5003997183.111914,473328.0,674220573.4624075,77921.16964790001
2024-04-15,65734.62,11559341313.326015,503358.0,605510196.549041,177955.4124551201
2024-04-16,63435.81,10682144920.883438,454669.0,708575761.9190906,169694.76789736992
2024-04-17,63820.92,8561709706.407869,385606.0,588332602.3206996,138224.07445785997
2024-04-18,61280.51,12336705133.490808,418095.0,622687790.7773827,197438.3398408499
2024-04-19,63507.69,9479933431.70449,393190.0,648454182.1198951,148210.21958310998
2024-04-20,63823.55,1849550188.3816292,631001.0,558271812.4211017,28692.25504232001
2024-04-21,64991.71,2437952939.1959405,641668.0,601215797.9919556,37501.23544323999
2024-04-22,64949.79,7335530723.912101,671771.0,652748580.6769805,110814.99445355995
2024-04-23,66844.74,7265789225.50074,927010.0,721458957.5903468,109283.30421253
2024-04-24,66416.37,7652433880.532315,606713.0,671772263.1512126,116858.99729172997
2024-04-25,64271.73,6784884049.382103,526242.0,630674365.8262494,105622.11003924
2024-04-26,64486.29,7554163013.008273,442347.0,578118168.6740619,117603.00653272
2024-04-27,63749.7,3253300158.0688977,452967.0,613155633.4421867,51479.23765236999
2024-04-28,63420.25,3545588645.6945586,487521.0,613155633.4421867,55530.584800609984
2024-04-29,63112.69,5796728920.506398,403064.0,573738485.5780463,92255.39639476995
2024-04-30,63832.72,9309712608.562164,498085.0,617535316.5382024,151580.94244306
2024-05-01,60603.04,8725783357.945253,478881.0,578118168.6740619,150070.34447579997
2024-05-02,58268.36,8551356016.181779,559839.0,635054048.9222649,145940.41214988
2024-05-03,59120.4,5447644455.234284,442742.0,564979119.3860149,88971.00540367002
2024-05-04,62885.27,2535276294.7820964,660263.0,617535316.5382024,39903.429515070005
2024-05-05,63901.84,1613446518.3047206,625998.0,608775950.3461711,25225.346225169986
2024-05-06,64045.15,5491391681.421094,519817.0,534321337.7139056,86024.05117877001
2024-05-07,63157.69,4764574677.705591,372643.0,534321337.7139056,74976.44961322998
2024-05-08,62323.38,4826242476.1033,450856.0,556219753.1939834,77206.75650880998
2024-05-09,61182.24,4649344428.186168,517193.0,613867438.0566123,75226.89643753003
2024-05-10,63066.69,4160729596.332065,713791.0,599332437.5790136,67281.62022628998
2024-05-11,60794.09,1989012570.1560533,719306.0,657199017.7590562,32607.975506809995
2024-05-12,60805.78,1881158872.1569226,557164.0,545599184.5546882,30702.421067869996
2024-05-13,61448.99,5759327016.077168,554780.0,607599091.8904481,91850.68010179004
2024-05-14,62913.71,5418457538.779011,422043.0,562132493.1775575,87452.53668859003
2024-05-15,61557.4,8003836077.364244,493012.0,582799128.9561441,125052.09720717
2024-05-16,66239.13,7101103820.324476,476659.0,586932456.1118613,107872.82276880997
2024-05-17,65231.59,7835288947.482639,573492.0,640665709.1361867,117490.85903929999
2024-05-18,67060.24,2349266373.133145,401264.0,529065875.9318188,35026.48505577999
2024-05-19,66926.54,3000326237.631906,644119.0,636532381.9804695,44827.78660555003
2024-05-20,66266.07,7022731812.543269,626995.0,644799036.2919042,103539.79260042004
2024-05-21,71442.94,11045188897.642183,545041.0,570399147.4889922,156420.2728083399
2024-05-22,70139.6,8214273488.198978,583279.0,632399054.8247522,117403.78837382993
2024-05-23,69133.73,9092947802.681757,744761.0,706194547.0096976,133074.48306832014
2024-05-24,67942.23,8162826585.536556,736439.0,671140034.7624127,119760.48622594003
2024-05-25,68531.76,2016644986.3119543,835040.0,671140034.7624127,29227.23630118
2024-05-26,69272.7,3376577962.077557,852655.0,704697036.5005332,48840.816678730014
2024-05-27,68486.54,3759980652.3522434,551610.0,515938901.7236049,54274.666722719994
2024-05-28,69374.17,25126148317.408638,596790.0,562079779.1135205,367648.1795690099
2024-05-29,68289.6,6388638321.04567,725428.0,574663654.7653158,94104.78755007997
2024-05-30,67573.91,8488992411.997545,510417.0,515938901.7236049,124264.76485387003
2024-05-31,68352.44,9197804710.416952,701471.0,620804532.1552316,135708.75148354002
2024-06-01,67484.93,2035171781.513369,740030.0,591442155.634376,30049.970678470003
2024-06-02,67719.29,1639206773.6388125,729202.0,587247530.4171109,24141.21555844
2024-06-03,67752.27,10231630580.222765,769224.0,658556159.1106174,147789.85085388995
2024-06-04,68803.11,8099405366.314405,627980.0,562079779.1135205,116066.38304545
2024-06-05,70553.24,9970731483.523262,562049.0,515938901.7236049,140166.29931454995
2024-06-06,71083.68,7566456857.2989645,613472.0,554910858.050012,106445.65392700002
2024-06-07,70764.24,9046106615.578749,263982.0,590944002.9609013,127860.86408677997
2024-06-08,69331.66,3010368337.856259,509927.0,715791327.5301057,43350.725917400014
2024-06-09,69297.93,1356745169.9412165,767920.0,636721355.302943,19528.93241763
2024-06-10,69645.28,7071634843.4280405,658037.0,578459270.5039809,101440.64751798002
2024-06-11,69513.23,8300820379.970086,463737.0,511874030.7337383,123471.59422520999
2024-06-12,67332.0,7993241570.379265,690560.0,607590312.9034619,116167.33296763
2024-06-13,68239.79,5447481273.682415,731254.0,603428735.4178218,81101.72364118
2024-06-14,66757.59,7752072910.629316,604349.0,532681918.1619392,116742.07703110001
2024-06-15,65993.49,2182888818.589143,452945.0,557651383.07578,32981.41922362999
2024-06-16,66188.17,1577243596.909229,461748.0,678337130.1593444,23723.23690125999
2024-06-17,66636.85,6504943989.828709,441215.0,582620847.9896209,98535.54132168996
2024-06-18,66480.82,8142461537.978515,617202.0,632559777.8173028,125080.45618688999
2024-06-19,65148.41,4194286630.621904,634554.0,570136115.5327007,64194.353125600006
2024-06-20,64960.21,6897447731.90798,532756.0,553323137.1046984,105586.56031047003
2024-06-21,64830.29,5839766773.132086,592843.0,582332779.002438,91007.03481661003
2024-06-22,64095.5,5441303997.531913,681420.0,632247017.2026471,84459.62185571
2024-06-23,64251.26,1479938986.0844269,492352.0,465866223.2019504,23037.189690709998
2024-06-24,63167.3,9211986161.082127,528326.0,632247017.2026471,151096.84188699012
2024-06-25,60279.54,7946145283.243041,536347.0,515780461.4021594,129254.63905997999
2024-06-26,61795.24,6539916736.601309,490817.0,503301901.8521072,106389.71980544
2024-06-27,60808.17,10565765822.368536,414624.0,540737580.5022639,171791.33736983
2024-06-28,61616.04,8362849210.30259,593984.0,561535179.7523509,136819.99680840998
2024-06-29,60315.67,2587218662.591855,712249.0,653044616.4527341,42405.77290476002
2024-06-30,60871.03,,505127.0,503301901.8521072,
2024-07-01,62676.36,7238212215.877723,611062.0,586492298.8524554,114319.63961915998
2024-07-02,62845.12,5251483422.359735,592285.0,615608937.8025774,84017.61918933998
2024-07-03,62028.38,5633224518.403391,545044.0,603130378.2525251,93038.26155550001
2024-07-04,60145.84,8872506195.657322,538097.0,582332779.002438,151611.54281763
2024-07-05,57034.05,17072634339.062922,490537.0,481691507.2021622,304202.89921388
2024-07-06,56648.56,3146711262.5946255,658042.0,652035052.9717106,54983.69851056998
2024-07-07,58265.25,2278555072.733085,673752.0,557193590.72128,39652.49628178
2024-07-08,55848.73,10703012141.302937,593010.0,628324687.409103,189101.97643026992
2024-07-09,56706.26,7917211325.057808,654037.0,608566049.4402633,137520.80033226
2024-07-10,58011.47,8254401496.318952,631745.0,537434952.7524403,141763.65667850996
2024-07-11,57743.11,7191349803.164905,642066.0,553241863.127512,123598.58561874997
2024-07-12,57351.64,7362339048.252724,658355.0,592759139.0651915,127484.77047477002
2024-07-13,57907.93,2761173151.654501,735686.0,608566049.4402633,47037.43967714998
2024-07-14,59231.12,1663806010.8954782,586548.0,659938508.1592464,27645.447154709997
2024-07-15,60798.16,8843917880.771624,552901.0,604614321.8464954,140103.29626199006
2024-07-16,64859.79,12446978850.299572,529056.0,580903956.2838876,194696.66869718986
2024-07-17,65077.23,7739487792.722873,615870.0,628324687.409103,118975.64447465005
2024-07-18,64104.91,6732472480.378525,445574.0,515102118.23597115,104787.41392117
2024-07-19,63968.61,8528315185.2865925,507940.0,599556361.5235602,129829.41498889004
2024-07-20,66712.66,3598982164.152902,680335.0,672971426.1999145,53855.52802164999
2024-07-21,67164.74,2500846849.1716294,859629.0,689285885.0168821,37138.39250192998
2024-07-22,68155.67,9717578991.658886,824999.0,730072032.0593011,144065.95838611014
2024-07-23,67597.26,14515028690.791712,838977.0,689285885.0168821,217971.39836976
2024-07-24,65920.76,8943563782.017931,596458.0,571006058.5938667,135064.88490068
2024-07-25,65357.71,7867610940.380128,719711.0,664814196.7914306,121616.44331942
2024-07-26,65790.91,7332170770.1329155,459067.0,652578352.6787051,108616.14930718999
2024-07-27,67914.86,4232975746.9635262,445730.0,628106664.4532535,61706.37857815997
2024-07-28,67826.14,2767696675.7889442,753703.0,603634976.227802,40724.42687263
2024-07-29,68257.42,9902659739.016802,826129.0,725993417.3550591,144819.71872774992
2024-07-30,66777.36,15119384835.083057,683096.0,611792205.6362859,227636.17139027998
2024-07-31,66180.0,9602772099.094246,562819.0,613215974.0238556,145199.13403895
2024-08-01,64621.73,8155277551.651909,544430.0,630987879.9602102,127427.52058829003
2024-08-02,65297.77,9809266028.523855,410113.0,563382035.6787592,153427.09497822993
2024-08-03,61410.11,2308110370.827175,504062.0,608452598.53306,37638.74455165002
2024-08-04,60676.68,3460899185.172749,524595.0,644509048.8165007,57907.07418295
2024-08-05,58116.46,13237735958.448278,548857.0,703100780.5270916,247871.87057516
2024-08-06,53978.78,6808433062.101782,485173.0,630987879.9602102,121638.16845454
2024-08-07,56082.71,7893851552.6037655,380097.0,549860866.8224689,139727.41691012002
2024-08-08,55033.47,6532994035.445488,487399.0,581410260.8204794,111748.67895708999
2024-08-09,61698.9,7901052207.058065,396419.0,585917317.1059096,130271.8652193
2024-08-10,60879.41,3834508484.859348,548777.0,581410260.8204794,63053.215320670024
2024-08-11,60943.19,1565215178.617859,644814.0,725636061.954242,25870.19868151002
2024-08-12,58717.0,6152997429.581423,450024.0,617466711.1039201,103647.66281320002
2024-08-13,59350.07,7149997426.564984,579618.0,671551386.529081,119561.70868224994
2024-08-14,60600.35,6988791297.667786,504701.0,594742777.8026003,116536.52553099999
2024-08-15,58727.43,5391558140.144841,660924.0,690944705.8016886,91852.23819428998
2024-08-16,57523.47,4199825226.3043375,575811.0,613213426.3989986,71618.09237166
2024-08-17,58886.74,1860988054.6251378,702540.0,643442257.2778225,31318.33453520001
2024-08-18,59483.03,1842005986.3217332,769702.0,673671088.1566465,30790.729698829986
2024-08-19,58445.98,6312008781.440564,553394.0,561392573.463872,107451.05363584004
2024-08-20,59475.91,5274305723.816394,717337.0,647760661.689083,87530.17861288
2024-08-21,59024.54,5478969193.046639,687685.0,634805448.4553014,91072.09046344999
2024-08-22,61170.43,5779831062.841158,795102.0,690944705.8016886,95129.96813056001
2024-08-23,60382.01,7779554833.467165,799839.0,708218323.4467307,124891.36607640996
2024-08-24,64082.05,8091891894.064949,794380.0,660715874.9228647,125969.05800595
2024-08-25,64174.59,1702032825.6541271,705838.0,574347786.6976537,26507.088787310004
2024-08-26,64327.86,6102368262.378635,600722.0,578666191.1089141,95750.53435267998
2024-08-27,62857.78,9613387187.807987,673811.0,613213426.3989986,154117.60695177995
2024-08-28,59466.82,6632252546.814547,733530.0,703794017.3679069,111591.61713578997
2024-08-29,59024.11,6395977330.5875435,524362.0,587091196.5963086,106823.88374549005
2024-08-30,59389.34,7346359988.724018,542101.0,631567802.399059,124015.86162797
2024-08-31,59108.23,2193027465.921187,701952.0,653806105.3004345,37009.96510003
2024-09-01,58968.91,2648012585.459729,651871.0,631567802.399059,45419.569376299994
2024-09-02,57322.52,3100686678.1579823,754904.0,742759316.9059358,53217.32950300001
2024-09-03,59113.65,6012689752.026111,582751.0,662701426.4609846,102791.04179081002
2024-09-04,57430.23,5799794944.180726,722736.0,671596747.6215348,100866.63237075003
2024-09-05,57966.79,6158660147.1760235,721251.0,689387389.9426349,108435.03330001002
2024-09-06,56165.32,7064283321.400344,667267.0,644910784.1398844,128338.17553971
2024-09-07,53951.72,1519336722.3506465,781426.0,702730371.68346,27936.507460710014
2024-09-08,54158.39,1783924507.5377305,910083.0,742759316.9059358,32699.56661522002
2024-09-09,54857.17,6363322710.944949,572398.0,644910784.1398844,113769.05726147005
2024-09-10,57055.68,5660821108.553659,568630.0,609329499.4976839,99026.38919286002
2024-09-11,57636.19,4996530777.753266,411402.0,495458846.64224994,87641.14376736
2024-09-12,57345.38,5069102731.029143,563521.0,700222814.5578787,87205.55491853999
2024-09-13,58136.5,7391259643.194124,419047.0,566627672.3067043,125818.40799308999
2024-09-14,60565.91,2251848613.999916,638989.0,640335336.9970075,37399.876966460004
2024-09-15,60004.02,1557392812.0248942,712474.0,695616085.5147347,25880.475816640002
2024-09-16,59136.83,5636920631.973337,504540.0,575841130.3929921,96520.54034588
2024-09-17,58194.98,5979868415.488911,539113.0,691009356.4715909,99869.52096982999
2024-09-18,60304.22,7033415665.476531,541476.0,635728607.9538636,116956.66657793999
2024-09-19,61683.91,8246322622.468619,455707.0,562020943.2635604,130952.17337925002
2024-09-20,62938.2,11383528905.333433,526390.0,667975711.255871,180175.20529262995
2024-09-21,63213.19,1936753345.683346,557444.0,621908420.8244318,30656.640245090002
2024-09-22,63377.01,1568648134.041071,628230.0,626515149.8675756,24880.70142222
2024-09-23,63626.42,7000723222.757288,580102.0,672582440.299015,110088.38807601
2024-09-24,63330.79,8567453178.705362,532220.0,667975711.255871,134612.21562556992
2024-09-25,64279.04,8162704768.430984,503460.0,657005311.2676694,127725.05528282
2024-09-26,63138.8,7108680538.140987,474766.0,571298868.1801282,110060.8320676101
2024-09-27,65179.96,8554437526.620602,451723.0,602061114.928289,129847.57789366004
2024-09-28,65781.65,2366097260.4524183,507707.0,566904261.5018196,35900.16545925001
2024-09-29,65888.5,1655558348.2101824,687427.0,681164035.1378452,25131.778907449985
2024-09-30,65620.59,10834329687.749815,594224.0,602061114.928289,169322.46498286998
2024-10-01,63323.53,8154719864.648614,632894.0,689953248.4944626,129622.1577305
2024-10-02,60838.74,7829105602.861956,590981.0,681164035.1378452,127777.37995928002
2024-10-03,60639.47,7480735068.698743,582777.0,694347855.1727712,122979.59329388001
2024-10-04,60754.15,5461339204.431516,561425.0,742688528.6341666,88469.23921600003
2024-10-05,62079.73,2730371658.884799,757575.0,663585608.4246106,43915.17277343
2024-10-06,62065.06,3005253704.35666,742158.0,667980215.1029191,48047.37937448001
2024-10-07,62814.93,7813362740.240367,717700.0,681164035.1378452,123097.53907834002
2024-10-08,62238.11,10877241078.803791,719458.0,733899315.2775493,173729.68242095003
2024-10-09,62124.37,6720634380.632039,536887.0,574966972.3426994,108383.69672177001
2024-10-10,60574.02,7011381420.420207,746211.0,709250575.4670075,116176.15505136001
2024-10-11,60269.24,6860121248.392112,633252.0,640613423.0024583,111018.28266180007
2024-10-12,62457.07,1843902651.0940166,736321.0,654340853.4953684,29272.90234836
2024-10-13,63189.26,1597337887.2848842,648739.0,631461802.673852,25422.76122754
2024-10-14,62842.66,6678664097.609112,611683.0,636037612.8381552,102369.68402635
2024-10-15,66048.56,11549587821.736782,646891.0,713826385.6313109,174274.85384708998
2024-10-16,67049.57,11139283532.797909,708342.0,645189233.1667618,164873.90791851003
2024-10-17,67599.32,8730955014.1011,653027.0,718402195.7956142,129791.96978448002
2024-10-18,67401.64,10874397499.760347,474279.0,622310182.3452455,159244.63113749996
2024-10-19,68426.2,3014354207.8432803,735561.0,791615158.4244666,44174.79132151999
